shipment_id,shipment_date,carrier,origin_city,destination_city,weight_kg,delivery_days,status,product_category,shipping_cost_usd,delivery_notes,weight_kg_flag,delivery_days_flag
SHP-0003787,2023-03-04,Ekart,Ibadan,Dakar,36.31,2,Returned,"Automotive Parts",64.97,"Delayed due to customs clearance.",0,0
SHP-0003788,NULL,"Blue Dart","Benin City",Johannesburg,500,4,Pending,Furniture,166616.56,"Weather delay in transit hub.",1,0
SHP-0003789,2023-11-03,XpressBees,Lagos,Dakar,61.84,2,Delayed,Pharmaceuticals,100.3,,0,0
SHP-0003790,2022-06-15,DHL,Lagos,Nairobi,11.12,21,Returned,Cosmetics,49.87,,0,0
SHP-0003791,2024-12-15,XpressBees,Unknown,Johannesburg,26.1,16,"In Transit",Apparel,88.73,,0,0
SHP-0003792,2024-08-10,FedEx,Lagos,Kampala,5.35,21,Delayed,Cosmetics,17.52,"Partial delivery; remaining items en route.",0,0
SHP-0003793,2023-05-21,XpressBees,Abuja,Cairo,61.35,7,Pending,Apparel,171.99,"Delayed due to customs clearance.",0,0
SHP-0003794,2024-05-27,DTDC,Kaduna,"Addis Ababa",78.17,11,Delayed,Apparel,316.92,"Fragile items — handle carefully.",0,0
SHP-0003795,2024-05-26,DHL,Abuja,Cairo,5.07,5,Pending,"Automotive Parts",14.96,,0,0
SHP-0003796,2022-05-23,DHL,Enugu,Casablanca,83.99,16,"In Transit",Electronics,127.05,,0,0
SHP-0003797,2022-06-01,FedEx,Kaduna,"Addis Ababa",61.775,20,"In Transit","Books & Media",31.75,"Returned to sender: recipient not found.",0,0
SHP-0003798,2023-09-05,"Blue Dart","Port Harcourt",Cairo,23.94,20,Pending,"Industrial Equipment",62.42,"Address correction applied.",0,0
SHP-0003799,2022-04-29,"Blue Dart","Port Harcourt",Kigali,38.58,17,Delayed,"Books & Media",162.41,"Fragile items — handle carefully.",0,0
SHP-0003800,2022-11-19,UPS,Ibadan,"Addis Ababa",58.52,7,Delivered,"Automotive Parts",130.89,"Delayed due to customs clearance.",0,0
SHP-0003801,2022-05-19,"Blue Dart",Abuja,Johannesburg,20.37,18,"In Transit",Furniture,71.62,"Package handled with care.",0,0
SHP-0003802,2023-12-26,Delhivery,Kaduna,"Dar es Salaam",71.61,2,Lost,"Automotive Parts",111.71,,0,0
SHP-0003803,2024-12-10,FedEx,Kano,Accra,20.77,13,Delayed,Apparel,72.76,"Delayed due to customs clearance.",0,0
SHP-0003804,2024-08-19,Delhivery,Enugu,Kigali,103.42,5,"In Transit","Food & Beverage",349.56,"Delayed due to customs clearance.",0,0
SHP-0003805,2022-01-15,Aramex,"Port Harcourt",Cairo,83.94,13,Delivered,Cosmetics,193.32,"Customer requested weekend delivery.",0,0
SHP-0003806,2023-07-16,Unknown,Kaduna,"Addis Ababa",21.61,19,"In Transit",Toys,58.21,"Fragile items — handle carefully.",0,0
SHP-0003807,2022-02-04,XpressBees,Lagos,"Addis Ababa",109.27,9,"In Transit",Toys,294.04,,0,0
SHP-0003808,2024-05-12,FedEx,Kano,Johannesburg,84.82,60,Pending,"Industrial Equipment",3319.79,,0,1
SHP-0003809,2024-02-04,Delhivery,Kano,Kampala,58.9,8,Delayed,"Automotive Parts",171.92,"Delayed due to customs clearance.",0,0
SHP-0003810,2024-05-29,UPS,Kano,Accra,3.09,10,Lost,Pharmaceuticals,13.9,"Package handled with care.",0,0
SHP-0003811,2024-12-15,Aramex,Abuja,Nairobi,97.43,12,Delayed,Cosmetics,244.02,,0,0
SHP-0003812,2023-12-05,Ekart,Lagos,Kampala,61.46,12,Delivered,"Automotive Parts",128.41,"Weather delay in transit hub.",0,0
SHP-0003813,2024-08-30,DHL,Enugu,"Dar es Salaam",105.18,16,Pending,"Automotive Parts",401.83,"Returned to sender: recipient not found.",0,0
SHP-0003814,2024-11-19,DHL,"Benin City",Johannesburg,101.09,16,Delivered,Furniture,443.2,,0,0
SHP-0003815,2024-06-28,XpressBees,Enugu,"Dar es Salaam",55.29,1,Delivered,"Books & Media",155.52,"Address correction applied.",0,0
SHP-0003816,2023-03-09,UPS,Lagos,"Dar es Salaam",43.3,18,Delivered,Pharmaceuticals,145.43,,0,0
SHP-0003817,2023-12-20,FedEx,Enugu,Dakar,20.9,10,Unknown,"Books & Media",55.59,,0,0
SHP-0003818,2023-10-26,XpressBees,"Benin City",Casablanca,8.94,14,Returned,Furniture,29.9,,0,0
SHP-0003819,2024-12-20,XpressBees,Enugu,Kigali,56.82,18,Delivered,Toys,213.64,"Customer requested weekend delivery.",0,0
SHP-0003820,2022-01-06,DTDC,Abuja,Kampala,45.8,5,Lost,"Food & Beverage",172.35,"Customer requested weekend delivery.",0,0
SHP-0003821,NULL,Aramex,"Port Harcourt","Dar es Salaam",18.34,15,Delivered,Pharmaceuticals,70.93,"Customer requested weekend delivery.",0,0
SHP-0003822,2022-12-19,FedEx,Lagos,Cairo,15.45,14,Pending,Toys,34.64,"Address correction applied.",0,0
SHP-0003823,2023-03-20,FedEx,"Port Harcourt",Casablanca,91.4,17,"In Transit",Electronics,363.42,,0,0
SHP-0003824,2024-05-31,Ekart,"Port Harcourt",Accra,84.24,8,"In Transit",Furniture,196.21,"Weather delay in transit hub.",0,0
SHP-0003825,2024-06-04,Delhivery,Kano,Johannesburg,14.77,1,Delayed,"Books & Media",58.64,"Left at front door per customer instruction.",0,0
SHP-0003826,2023-01-14,DTDC,Lagos,Accra,40.35,17,Delivered,"Books & Media",129.41,,0,0
SHP-0003827,2024-08-17,Ekart,"Port Harcourt",Kampala,60.26,14,Delivered,Cosmetics,145.48,"Returned to sender: recipient not found.",0,0
SHP-0003828,2023-03-12,"Blue Dart","Port Harcourt",Kampala,89.17,3,"In Transit","Food & Beverage",382.37,,0,0
SHP-0003829,2022-07-26,DHL,Ibadan,Kampala,92.49,8,Delivered,Furniture,331.38,"Left at front door per customer instruction.",0,0
SHP-0003830,2024-04-01,FedEx,Enugu,Kigali,19.12,21,Delivered,Apparel,47.03,"Weather delay in transit hub.",0,0
SHP-0003831,2022-09-10,Delhivery,Ibadan,Kigali,53.34,7,Lost,Pharmaceuticals,237.77,,0,0
SHP-0003832,2023-03-02,FedEx,"Benin City",Accra,60.94,11,"In Transit",Pharmaceuticals,100.49,"Package handled with care.",0,0
SHP-0003833,2022-09-06,Aramex,Abuja,Kigali,89.04,12,Delivered,"Industrial Equipment",200.11,"Returned to sender: recipient not found.",0,0
SHP-0003834,2023-12-16,DTDC,"Port Harcourt",Johannesburg,60.68,13,Delayed,"Industrial Equipment",261.36,"Weather delay in transit hub.",0,0
SHP-0003835,2024-11-17,DHL,Abuja,"Dar es Salaam",6.64,3,"In Transit",Electronics,19.74,"Fragile items — handle carefully.",0,0
SHP-0003836,2022-04-11,Aramex,Ibadan,Dakar,11.61,3,Lost,Apparel,45.75,"Address correction applied.",0,0
SHP-0003837,2024-03-13,DTDC,Ibadan,Kigali,29.26,6,Delivered,Toys,122.78,,0,0
SHP-0003838,2023-06-27,Delhivery,Ibadan,"Dar es Salaam",0.97,10,Delivered,"Industrial Equipment",2.47,"Fragile items — handle carefully.",0,0
SHP-0003839,2022-05-26,FedEx,Lagos,Kampala,17.18,16,Returned,Cosmetics,40.1,"Customer requested weekend delivery.",0,0
SHP-0003840,2023-02-21,Aramex,"Port Harcourt",Nairobi,114.36,16,Pending,Cosmetics,391.77,"Returned to sender: recipient not found.",0,0
SHP-0003841,2024-08-25,Ekart,Unknown,Kigali,90.24,5,"In Transit","Industrial Equipment",361.21,"Package handled with care.",0,0
SHP-0003842,NULL,FedEx,Ibadan,Accra,73.98,8,Lost,Toys,178.42,"Address correction applied.",0,0
SHP-0003843,2022-03-21,"Blue Dart",Enugu,"Dar es Salaam",49.19,17,Returned,"Food & Beverage",85.42,"Weather delay in transit hub.",0,0
SHP-0003844,2023-04-23,XpressBees,Lagos,Kigali,50.72,10,Pending,"Automotive Parts",134.52,,0,0
SHP-0003845,2022-12-31,DTDC,Kano,Kampala,33.35,8,Lost,Unknown,75.8,"Delayed due to customs clearance.",0,0
SHP-0003846,2023-01-17,FedEx,Ibadan,"Dar es Salaam",39.82,4,Pending,"Books & Media",60.59,"Fragile items — handle carefully.",0,0
SHP-0003847,2022-06-20,UPS,Kaduna,Cairo,84.81,19,Delayed,Cosmetics,276.48,"Package handled with care.",0,0
SHP-0003848,2022-04-24,Aramex,Abuja,Cairo,16.4,17,Returned,"Books & Media",47.31,"Address correction applied.",0,0
SHP-0003849,2022-02-03,UPS,"Port Harcourt",Kampala,31.1,17,Pending,Pharmaceuticals,78.12,"Package handled with care.",0,0
SHP-0003850,2023-12-09,Aramex,Enugu,Johannesburg,63.11,18,Delivered,"Automotive Parts",115.37,"Weather delay in transit hub.",0,0
SHP-0003851,2022-09-24,DHL,Enugu,Nairobi,20.89,8,Delayed,"Automotive Parts",88.07,,0,0
SHP-0003852,2022-11-19,Delhivery,Lagos,Dakar,32.26,15,Delayed,Electronics,98.5,"Delayed due to customs clearance.",0,0
SHP-0003853,2023-07-23,UPS,"Port Harcourt",Kigali,63.57,21,Pending,Toys,145.39,,0,0
SHP-0003854,2024-09-03,Ekart,Kano,Johannesburg,3.38,9,Unknown,Cosmetics,10.9,,0,0
SHP-0003855,2024-10-28,FedEx,Ibadan,Cairo,82.37,13,Delivered,Toys,165.38,"Package handled with care.",0,0
SHP-0003856,2024-10-18,Aramex,"Port Harcourt",Nairobi,106.61,5,Returned,"Food & Beverage",183.91,"Fragile items — handle carefully.",0,0
SHP-0003857,2023-09-10,XpressBees,Ibadan,Dakar,86.78,8,Pending,Unknown,267.7,"Left at front door per customer instruction.",0,0
SHP-0003858,2024-11-07,Ekart,Kaduna,Accra,7.32,7,"In Transit","Food & Beverage",26.77,,0,0
SHP-0003859,2022-08-23,Ekart,Kano,Dakar,117.41,10,Returned,"Automotive Parts",344.01,,0,0
SHP-0003860,2024-06-12,FedEx,"Benin City","Addis Ababa",13.71,3,Delayed,Electronics,28.43,"Delayed due to customs clearance.",0,0
SHP-0003861,2022-07-31,UPS,Abuja,Accra,56.82,19,Pending,"Automotive Parts",185.8,,0,0
SHP-0003862,2024-04-06,Ekart,Lagos,Dakar,76.8,10,"In Transit","Automotive Parts",183.44,"Fragile items — handle carefully.",0,0
SHP-0003863,2023-08-21,"Blue Dart",Enugu,Kampala,68.66,15,"In Transit",Apparel,133.69,"Address correction applied.",0,0
SHP-0003864,2022-08-18,DHL,Kano,Accra,28.63,18,"In Transit",Apparel,74.05,"Weather delay in transit hub.",0,0
SHP-0003865,2023-10-24,Ekart,Kano,"Addis Ababa",75.04,5,Delayed,Unknown,248.33,"Address correction applied.",0,0
SHP-0003866,2023-05-07,FedEx,"Benin City",Cairo,4.02,9,Delayed,"Books & Media",11.17,,0,0
SHP-0003867,2023-09-23,Delhivery,Kano,Dakar,79.96,3,Returned,Pharmaceuticals,206.73,"Customer requested weekend delivery.",0,0
SHP-0003868,2023-12-10,UPS,Lagos,Casablanca,19.67,8,Delivered,Pharmaceuticals,59.58,"Package handled with care.",0,0
SHP-0003869,2024-09-05,Ekart,Kaduna,Accra,98.57,10,Returned,"Books & Media",297.86,"Weather delay in transit hub.",0,0
SHP-0003870,2024-06-17,XpressBees,"Port Harcourt",Johannesburg,100.73,15,Pending,Cosmetics,284.08,"Fragile items — handle carefully.",0,0
SHP-0003871,2022-04-13,XpressBees,Lagos,Johannesburg,57.23,18,Returned,Toys,193.78,"Package handled with care.",0,0
SHP-0003872,2023-05-04,Unknown,Kano,Dakar,52.26,NULL,Delayed,Cosmetics,228.73,"Left at front door per customer instruction.",0,0
SHP-0003873,2024-08-19,XpressBees,Abuja,Accra,48.97,9,"In Transit","Books & Media",88.87,,0,0
SHP-0003874,2023-11-05,Aramex,"Port Harcourt",Dakar,29.83,12,"In Transit",Pharmaceuticals,80.59,"Left at front door per customer instruction.",0,0
SHP-0003875,2022-07-06,FedEx,Enugu,"Addis Ababa",97.67,10,Pending,Pharmaceuticals,151.03,"Delayed due to customs clearance.",0,0
SHP-0003876,2024-02-01,UPS,"Benin City",Nairobi,82.22,8,Delivered,Cosmetics,225.75,"Priority shipment.",0,0
SHP-0003877,2022-02-24,Ekart,"Benin City",Dakar,43.08,12,"In Transit",Apparel,166.48,"Left at front door per customer instruction.",0,0
SHP-0003878,2024-03-12,UPS,"Port Harcourt",Nairobi,24.91,11,Delivered,Pharmaceuticals,71.93,"Weather delay in transit hub.",0,0
SHP-0003879,2022-11-19,FedEx,Enugu,Kigali,59.02,15,Delivered,Furniture,18.76,,0,0
SHP-0003880,2024-03-08,Aramex,Lagos,Dakar,94.22,14,Lost,"Food & Beverage",237.95,"Priority shipment.",0,0
SHP-0003881,2023-08-24,Unknown,Enugu,Cairo,91.23,17,Pending,Unknown,251.86,"Weather delay in transit hub.",0,0
SHP-0003882,2023-05-29,XpressBees,Kaduna,Johannesburg,84.69,6,Lost,"Books & Media",365.82,"Customer requested weekend delivery.",0,0
SHP-0003883,2023-05-27,FedEx,Ibadan,Casablanca,54.2,2,Delivered,Apparel,158.16,"Delayed due to customs clearance.",0,0
SHP-0003884,2022-11-03,Delhivery,Abuja,Johannesburg,31.48,60,Returned,"Automotive Parts",1108.52,"Customer requested weekend delivery.",0,1
SHP-0003885,2024-06-16,Delhivery,"Benin City",Accra,92.83,4,Lost,"Industrial Equipment",341.89,"Left at front door per customer instruction.",0,0
SHP-0003886,2024-09-05,XpressBees,Ibadan,Accra,106.73,9,Lost,"Automotive Parts",306.47,"Customer requested weekend delivery.",0,0
SHP-0003887,2024-10-09,Aramex,Lagos,Nairobi,25.01,18,"In Transit","Food & Beverage",78.63,"Priority shipment.",0,0
SHP-0003888,2024-03-12,Unknown,Kano,Casablanca,40.91,12,Lost,Furniture,160.55,,0,0
SHP-0003889,2024-03-24,FedEx,Enugu,Casablanca,53.05,17,Delivered,Unknown,185.44,"Left at front door per customer instruction.",0,0
SHP-0003890,2024-08-08,UPS,"Port Harcourt",Casablanca,28.81,14,Lost,Apparel,105.93,"Fragile items — handle carefully.",0,0
SHP-0003891,2024-01-02,UPS,"Benin City",Kampala,39.57,3,"In Transit",Toys,143.06,"Returned to sender: recipient not found.",0,0
SHP-0003892,2023-05-23,Ekart,"Port Harcourt",Casablanca,12.52,11,Returned,Toys,28.41,"Address correction applied.",0,0
SHP-0003893,2024-12-27,DHL,Abuja,Casablanca,22.29,19,Lost,Apparel,50.11,"Returned to sender: recipient not found.",0,0
SHP-0003894,2024-05-01,UPS,Abuja,Dakar,100.75,11,Delayed,Apparel,283.32,"Partial delivery; remaining items en route.",0,0
SHP-0003895,2024-06-06,XpressBees,"Port Harcourt",Johannesburg,84.18,13,"In Transit",Toys,336.49,"Package handled with care.",0,0
SHP-0003896,2023-06-15,Delhivery,Kaduna,Casablanca,38.87,19,"In Transit","Automotive Parts",81.79,"Partial delivery; remaining items en route.",0,0
SHP-0003897,2024-08-27,Delhivery,Abuja,"Dar es Salaam",103.24,15,Returned,Apparel,242.15,"Package handled with care.",0,0
SHP-0003898,2023-10-15,XpressBees,Lagos,Johannesburg,88.77,20,Delivered,Pharmaceuticals,319.47,"Partial delivery; remaining items en route.",0,0
SHP-0003899,2023-07-27,DTDC,"Port Harcourt",Kigali,116.14,9,"In Transit",Pharmaceuticals,267.24,"Address correction applied.",0,0
SHP-0003900,2024-04-12,Aramex,Enugu,Johannesburg,90.17,2,"In Transit","Industrial Equipment",301.78,"Left at front door per customer instruction.",0,0
SHP-0003901,NULL,Aramex,"Port Harcourt",Cairo,119.76,8,Delivered,Pharmaceuticals,232.65,"Partial delivery; remaining items en route.",0,0
SHP-0003902,2022-07-09,UPS,Kano,Kampala,112.24,17,Delayed,Furniture,216.89,"Weather delay in transit hub.",0,0
SHP-0003903,2024-05-16,Unknown,Enugu,"Addis Ababa",27.76,12,Returned,Pharmaceuticals,81.8,,0,0
SHP-0003904,2024-02-27,Delhivery,Kano,Kampala,76.25,7,Returned,"Books & Media",298.49,"Priority shipment.",0,0
SHP-0003905,2022-03-15,DHL,Ibadan,Unknown,104.8,2,Returned,Toys,354.61,"Returned to sender: recipient not found.",0,0
SHP-0003906,2024-11-04,DHL,Enugu,Unknown,58.459999999999994,13,Pending,Apparel,201.07,"Package handled with care.",0,0
SHP-0003907,2024-02-28,Delhivery,Abuja,"Dar es Salaam",17.82,7,Lost,"Books & Media",63.04,"Customer requested weekend delivery.",0,0
SHP-0003908,2023-07-29,FedEx,Abuja,"Addis Ababa",22.82,8,Lost,"Automotive Parts",58.49,"Fragile items — handle carefully.",0,0
SHP-0003909,2022-05-21,Delhivery,Kaduna,Casablanca,88.29,16,Pending,Cosmetics,368.65,"Left at front door per customer instruction.",0,0
SHP-0003910,2023-08-15,Aramex,Kaduna,Dakar,15.62,4,Pending,Toys,69.59,,0,0
SHP-0003911,2024-05-05,Ekart,Unknown,Johannesburg,65.15,2,Pending,Apparel,134.25,"Fragile items — handle carefully.",0,0
SHP-0003912,2022-07-28,Aramex,Abuja,Accra,108.48,7,Lost,"Automotive Parts",372.13,"Package handled with care.",0,0
SHP-0003913,2024-11-26,Delhivery,Enugu,Johannesburg,44.85,16,Lost,"Automotive Parts",137.2,"Fragile items — handle carefully.",0,0
SHP-0003914,2023-04-14,Delhivery,Lagos,"Addis Ababa",48.27,8,Lost,"Industrial Equipment",115.19,"Customer requested weekend delivery.",0,0
SHP-0003915,2023-08-25,Ekart,Kaduna,Kigali,47.2,5,Returned,Cosmetics,154.59,"Customer requested weekend delivery.",0,0
SHP-0003916,2024-11-27,DHL,Unknown,Johannesburg,500,3,Returned,Electronics,4589.21,"Priority shipment.",1,0
SHP-0003917,2022-10-26,UPS,Ibadan,Nairobi,116.54,14,Delivered,Apparel,400.77,"Package handled with care.",0,0
SHP-0003918,2023-04-16,UPS,Ibadan,Accra,104.69,18,Lost,Toys,344.19,"Priority shipment.",0,0
SHP-0003919,2024-08-24,DTDC,Enugu,Kigali,74.51,12,Pending,"Food & Beverage",254.82,"Package handled with care.",0,0
SHP-0003920,2024-01-10,FedEx,Unknown,Kampala,36.03,16,"In Transit",Pharmaceuticals,62.22,"Package handled with care.",0,0
SHP-0003921,2022-11-24,Aramex,Enugu,Cairo,92.78,3,Delivered,Toys,328.54,"Returned to sender: recipient not found.",0,0
SHP-0003922,2022-06-04,Delhivery,Enugu,Dakar,8.52,9,Lost,Furniture,26.47,"Left at front door per customer instruction.",0,0
SHP-0003923,2022-06-26,Aramex,Abuja,"Addis Ababa",4.48,18,Delivered,Electronics,8.91,"Delayed due to customs clearance.",0,0
SHP-0003924,2023-05-11,Ekart,"Benin City",Casablanca,38.1,16,Delivered,Toys,160.19,"Customer requested weekend delivery.",0,0
SHP-0003925,2023-11-15,UPS,Lagos,Kigali,80.58,3,Returned,"Food & Beverage",281.86,"Package handled with care.",0,0
SHP-0003926,2023-10-18,DHL,Kaduna,Kampala,74.51,5,Delivered,"Books & Media",145.97,"Address correction applied.",0,0
SHP-0003927,2023-02-06,DHL,"Benin City",Nairobi,113.46,8,Pending,"Industrial Equipment",203.06,"Left at front door per customer instruction.",0,0
SHP-0003928,2023-11-15,DHL,Enugu,"Addis Ababa",35.91,14,Delivered,Apparel,113.86,,0,0
SHP-0003929,2023-05-19,XpressBees,Lagos,"Dar es Salaam",59.95,10,Returned,"Books & Media",224.1,"Weather delay in transit hub.",0,0
SHP-0003930,2024-12-28,UPS,Enugu,Johannesburg,18.97,2,Delayed,"Books & Media",68.69,,0,0
SHP-0003931,2024-04-02,FedEx,Abuja,Accra,15.44,19,Delivered,"Automotive Parts",28.19,"Priority shipment.",0,0
SHP-0003932,2024-01-16,Delhivery,Enugu,"Dar es Salaam",22.89,60,"In Transit",Apparel,56.74,"Partial delivery; remaining items en route.",0,1
SHP-0003933,2022-07-23,FedEx,Lagos,Dakar,73.85,7,Returned,Electronics,280.49,"Package handled with care.",0,0
SHP-0003934,2023-09-17,Delhivery,"Benin City",Dakar,102.78,6,"In Transit","Industrial Equipment",333.83,,0,0
SHP-0003935,2024-05-10,DHL,Enugu,Casablanca,80.26,18,"In Transit",Toys,187.33,,0,0
SHP-0003936,2024-04-18,Aramex,"Port Harcourt",Unknown,105.67,14,Pending,"Books & Media",308.43,"Priority shipment.",0,0
SHP-0003937,2024-03-02,UPS,Kaduna,Casablanca,90.81,60,Pending,Pharmaceuticals,227.18,"Returned to sender: recipient not found.",0,1
SHP-0003938,2022-04-10,UPS,Abuja,"Addis Ababa",27.53,15,Lost,"Food & Beverage",77.08,"Package handled with care.",0,0
SHP-0003939,2022-12-02,Delhivery,Kano,Dakar,5.42,5,Delivered,Cosmetics,11.18,"Left at front door per customer instruction.",0,0
SHP-0003940,2023-10-27,DTDC,Lagos,"Dar es Salaam",67.05,4,Lost,Toys,265.16,"Package handled with care.",0,0
SHP-0003941,2023-01-12,"Blue Dart","Benin City",Casablanca,86.19,2,Lost,Toys,371.03,"Address correction applied.",0,0
SHP-0003942,2023-01-24,DHL,Kaduna,Cairo,97.57,8,Delivered,"Books & Media",324.45,"Delayed due to customs clearance.",0,0
SHP-0003943,2022-10-27,Aramex,"Port Harcourt",Kigali,21.34,3,Delayed,"Automotive Parts",51.74,"Address correction applied.",0,0
SHP-0003944,2023-08-09,FedEx,Kaduna,Dakar,21.18,7,Delivered,Apparel,39.62,"Fragile items — handle carefully.",0,0
SHP-0003945,2022-12-04,"Blue Dart",Kano,Unknown,93.15,4,"In Transit","Food & Beverage",270.06,"Left at front door per customer instruction.",0,0
SHP-0003946,2024-08-15,FedEx,Abuja,Nairobi,60.39,17,Returned,Apparel,206.6,"Weather delay in transit hub.",0,0
SHP-0003947,2024-01-26,Delhivery,Lagos,Cairo,72.28,20,Pending,Cosmetics,164.17,"Partial delivery; remaining items en route.",0,0
SHP-0003948,2022-07-27,DTDC,Kano,Dakar,94.07,60,Pending,Cosmetics,264,"Fragile items — handle carefully.",0,1
SHP-0003949,2022-10-17,Aramex,"Benin City","Dar es Salaam",500,2,Delivered,Apparel,33614.01,"Left at front door per customer instruction.",1,0
SHP-0003950,2023-10-21,XpressBees,Ibadan,Kampala,15,15,Returned,Electronics,42.74,"Partial delivery; remaining items en route.",0,0
SHP-0003951,2022-10-20,XpressBees,Kaduna,Cairo,86.54,11,Unknown,Toys,364.74,,0,0
SHP-0003952,2024-02-19,XpressBees,Abuja,Accra,12.08,60,Delayed,Electronics,43.62,"Delayed due to customs clearance.",0,1
SHP-0003953,2024-11-13,UPS,Lagos,Unknown,59.12,12,Lost,Cosmetics,98.41,"Weather delay in transit hub.",0,0
SHP-0003954,2023-09-18,Ekart,Kano,Casablanca,97.45,9,Lost,"Food & Beverage",314.92,"Partial delivery; remaining items en route.",0,0
SHP-0003955,2023-07-26,Aramex,"Benin City","Dar es Salaam",103.89,9,Delayed,Furniture,404.9,"Returned to sender: recipient not found.",0,0
SHP-0003956,2024-06-14,DTDC,Kano,"Dar es Salaam",41.81,19,Pending,"Automotive Parts",135.79,"Fragile items — handle carefully.",0,0
SHP-0003957,2024-08-01,UPS,Abuja,Casablanca,6.13,9,Delayed,Furniture,25.09,"Partial delivery; remaining items en route.",0,0
SHP-0003958,2024-05-17,Aramex,Kaduna,Casablanca,101.32,4,Returned,Cosmetics,435.03,"Fragile items — handle carefully.",0,0
SHP-0003959,2023-03-03,UPS,Kaduna,Dakar,58.9,2,Returned,"Automotive Parts",190.84,"Customer requested weekend delivery.",0,0
SHP-0003960,2024-09-07,DTDC,Lagos,Cairo,51.02,4,"In Transit","Industrial Equipment",199.79,"Partial delivery; remaining items en route.",0,0
SHP-0003961,2022-03-09,FedEx,Enugu,Kampala,5.44,20,Unknown,Furniture,9.85,"Priority shipment.",0,0
SHP-0003962,2023-05-13,DTDC,Lagos,Johannesburg,60.96,20,Pending,Electronics,258.51,,0,0
SHP-0003963,2022-12-07,DTDC,Enugu,Cairo,110.97,19,Lost,"Automotive Parts",492.44,"Delayed due to customs clearance.",0,0
SHP-0003964,2024-04-21,"Blue Dart",Kaduna,Accra,8.39,7,Delivered,Pharmaceuticals,25.17,"Returned to sender: recipient not found.",0,0
